0, 0.023231
0, 0.023234
0, 0.023234
0, 0.023239
0, 0.023250
0, 0.023256
0, 0.023277
0, 0.023280
0, 0.023297
0, 0.023317
0, 0.023318
0, 0.023321
0, 0.023332
0, 0.023335
0, 0.023339
0, 0.023347
0, 0.023352
0, 0.023354
0, 0.023355
0, 0.023355
0, 0.023357
0, 0.023357
0, 0.023363
0, 0.023368
0, 0.023384
0, 0.023384
0, 0.023385
0, 0.023395
0, 0.023408
0, 0.023421
0, 0.023430
0, 0.023447
0, 0.023463
0, 0.023505
0, 0.023771
0, 0.023805
0, 0.023819
0, 0.023834
0, 0.023881
0, 0.023890
0, 0.023917
0, 0.023936
0, 0.024536
0, 0.024544
0, 0.024599
0, 0.024695
0, 0.024827
0, 0.024881
0, 0.024939
0, 0.024949
0, 0.025081
0, 0.025515
0, 0.025575
0, 0.025732
0, 0.025782
0, 0.025852
0, 0.025998
0, 0.026031
0, 0.026031
0, 0.026152
0, 0.026233
0, 0.026287
0, 0.026358
0, 0.026423
0, 0.026485
0, 0.026584
0, 0.026709
0, 0.026750
0, 0.026779
0, 0.026807
0, 0.026845
0, 0.026916
0, 0.027014
0, 0.027015
0, 0.027100
0, 0.027136
0, 0.027148
0, 0.027271
0, 0.027351
0, 0.027562
0, 0.027593
0, 0.027665
0, 0.027744
0, 0.027755
0, 0.027759
0, 0.027897
0, 0.027954
0, 0.028168
0, 0.028236
0, 0.028279
0, 0.028451
0, 0.028507
0, 0.028541
0, 0.028545
0, 0.028654
0, 0.028761
0, 0.028864
0, 0.028899
0, 0.028949
0, 0.029002
0, 0.029042
0, 0.029061
0, 0.029195
0, 0.029207
0, 0.029333
0, 0.029554
0, 0.029565
0, 0.029588
0, 0.029652
0, 0.029667
0, 0.029695
0, 0.029756
0, 0.029837
0, 0.029849
0, 0.030011
0, 0.030056
0, 0.030077
0, 0.030088
0, 0.030121
0, 0.030130
0, 0.030163
0, 0.030175
0, 0.030182
0, 0.030186
0, 0.030190
0, 0.030209
0, 0.030252
0, 0.030257
0, 0.030259
0, 0.030283
0, 0.030292
0, 0.030303
0, 0.030309
0, 0.030325
0, 0.030333
0, 0.030336
0, 0.030338
0, 0.030340
0, 0.030351
0, 0.030354
0, 0.030363
0, 0.030367
0, 0.030368
0, 0.030385
0, 0.030387
0, 0.030391
0, 0.030394
0, 0.030396
0, 0.030400
0, 0.030400
0, 0.030401
0, 0.030401
0, 0.030403
0, 0.030405
0, 0.030407
0, 0.030422
0, 0.030423
0, 0.030424
0, 0.030440
0, 0.030453
0, 0.030460
0, 0.030461
0, 0.030463
0, 0.030465
0, 0.030465
0, 0.030467
0, 0.030482
0, 0.030484
0, 0.030485
0, 0.030490
0, 0.030491
0, 0.030499
0, 0.030508
0, 0.030556
0, 0.030563
0, 0.030564
0, 0.030572
0, 0.030576
0, 0.030581
0, 0.030584
0, 0.030591
0, 0.030592
0, 0.030595
0, 0.030598
0, 0.030600
